mundial,fecha,equipo1,equipo2,equipo_gol,jugador_gol,minuto_gol,fuente
Copa Mundial de la FIFA Uruguay 1930,1930/7/14,Yugoslavia,Brasil,YUG,Ivica BEK,30,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1093/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/14,Yugoslavia,Brasil,BRA,PREGUINHO,62,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1093/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/20,Paraguay,Bélgica,PAR,Luis VARGAS PENA,40,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1089/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/22,Argentina,Chile,ARG,Guillermo STABILE,12,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1084/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/22,Argentina,Chile,ARG,Guillermo STABILE,13,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1084/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/22,Argentina,Chile,CHI,Guillermo SUBIABRE,15,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1084/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/22,Argentina,Chile,ARG,Mario EVARISTO,51,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1084/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/20,Brasil,Bolivia,BRA,MODERATO,37,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1091/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/20,Brasil,Bolivia,BRA,PREGUINHO,67,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1091/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/20,Brasil,Bolivia,BRA,MODERATO,73,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1091/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/20,Brasil,Bolivia,BRA,PREGUINHO,83,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1091/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/13,EEUU,Bélgica,USA,Bart McGHEE,23,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1090/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/13,EEUU,Bélgica,USA,Tom FLORIE,45,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1090/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/13,EEUU,Bélgica,USA,Bert PATENAUDE,69,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1090/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/17,EEUU,Paraguay,USA,Bert PATENAUDE,10,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1097/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/17,EEUU,Paraguay,USA,Bert PATENAUDE,15,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1097/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/17,EEUU,Paraguay,USA,Bert PATENAUDE,50,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1097/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/19,Argentina,México,ARG,Guillermo STABILE,8,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1086/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/19,Argentina,México,ARG,Adolfo ZUMELZU,12,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1086/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/19,Argentina,México,ARG,Guillermo STABILE,17,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1086/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/19,Argentina,México,MEX,Manuel ROSAS,42 Gol de penal,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1086/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/19,Argentina,México,ARG,Francisco VARALLO,53,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1086/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/19,Argentina,México,ARG,Adolfo ZUMELZU,55,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1086/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/19,Argentina,México,MEX,Manuel ROSAS,65,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1086/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/19,Argentina,México,MEX,Roberto GAYON,75,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1086/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/19,Argentina,México,ARG,Guillermo STABILE,80,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1086/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/16,Chile,México,CHI,Carlos VIDAL,3,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1095/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/16,Chile,México,CHI,Manuel ROSAS,51 Gol en propia meta,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1095/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/16,Chile,México,CHI,Carlos VIDAL,65,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1095/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/19,Chile,Francia,CHI,Guillermo SUBIABRE,65,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1094/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/14,Rumanía,Perú,ROU,Adalbert DESU,1,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1098/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/14,Rumanía,Perú,PER,Luis SOUZA,75,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1098/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/14,Rumanía,Perú,ROU,Constantin STANCIU,79,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1098/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/14,Rumanía,Perú,ROU,Nicolae KOVACS,89,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=201/match=1098/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/27,Uruguay,Yugoslavia,YUG,Djordje VUJADINOVIC,4,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1101/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/27,Uruguay,Yugoslavia,URU,Pedro CEA,18,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1101/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/27,Uruguay,Yugoslavia,URU,Juan ANSELMO,20,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1101/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/27,Uruguay,Yugoslavia,URU,Juan ANSELMO,31,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1101/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/27,Uruguay,Yugoslavia,URU,Victoriano IRIARTE,61,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1101/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/27,Uruguay,Yugoslavia,URU,Pedro CEA,67,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1101/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/27,Uruguay,Yugoslavia,URU,Pedro CEA,72,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1101/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/26,Argentina,EEUU,ARG,Luis MONTI,20,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1088/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/26,Argentina,EEUU,ARG,Alejandro SCOPELLI,56,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1088/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/26,Argentina,EEUU,ARG,Guillermo STABILE,69,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1088/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/26,Argentina,EEUU,ARG,Carlos PEUCELLE,80,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1088/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/26,Argentina,EEUU,ARG,Carlos PEUCELLE,85,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1088/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/26,Argentina,EEUU,ARG,Guillermo STABILE,87,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1088/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/26,Argentina,EEUU,USA,Jim BROWN,89,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=202/match=1088/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/30,Uruguay,Argentina,URU,Pablo DORADO,12,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=405/match=1087/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/30,Uruguay,Argentina,ARG,Carlos PEUCELLE,20,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=405/match=1087/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/30,Uruguay,Argentina,ARG,Guillermo STABILE,37,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=405/match=1087/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/30,Uruguay,Argentina,URU,Pedro CEA,57,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=405/match=1087/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/30,Uruguay,Argentina,URU,Victoriano IRIARTE,68,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=405/match=1087/index.html
Copa Mundial de la FIFA Uruguay 1930,1930/7/30,Uruguay,Argentina,URU,Hector CASTRO,89,http://es.fifa.com/tournaments/archive/worldcup/uruguay1930/matches/round=405/match=1087/index.html
Copa Mundial de la FIFA 2010,2010/06/29,España,Portugal,España,David VILLA,63,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061498/index.html
Copa Mundial de la FIFA 2010,2010/06/28,Países Bajos,Eslovaquia,Países Bajos,Arjen ROBBEN,18,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300111113/index.html
Copa Mundial de la FIFA 2010,2010/06/28,Países Bajos,Eslovaquia,Países Bajos,Wesley SNEIJDER,84,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300111113/index.html
Copa Mundial de la FIFA 2010,2010/06/28,Países Bajos,Eslovaquia,Eslovaquia,Robert VITTEK,90+4,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300111113/index.html
Copa Mundial de la FIFA 2010,2010/06/28,Países Bajos,Eslovaquia,Eslovaquia,Robert VITTEK,GP,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300111113/index.html
Copa Mundial de la FIFA 2010,2010/06/26,Uruguay,República de Corea,Uruguay,Luis SUAREZ,8,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061504/index.html
Copa Mundial de la FIFA 2010,2010/06/26,Uruguay,República de Corea,Uruguay,Luis SUAREZ,80,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061504/index.html
Copa Mundial de la FIFA 2010,2010/06/26,Uruguay,República de Corea,República de Corea,LEE Chung Yong,68,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061504/index.html
Copa Mundial de la FIFA 2010,2010/06/27,Argentina,México,Argentina,Carlos TEVEZ,26,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061502/index.html
Copa Mundial de la FIFA 2010,2010/06/27,Argentina,México,Argentina,Carlos TEVEZ,52,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061502/index.html
Copa Mundial de la FIFA 2010,2010/06/27,Argentina,México,Argentina,Gonzalo HIGUAIN,33,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061502/index.html
Copa Mundial de la FIFA 2010,2010/06/27,Argentina,México,México,Javier HERNANDEZ,71,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061502/index.html
Copa Mundial de la FIFA 2010,2010/06/26,EEUU,Ghana,EEUU,Landon DONOVAN,62,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061503/index.html
Copa Mundial de la FIFA 2010,2010/06/26,EEUU,Ghana,EEUU,Landon DONOVAN,GP,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061503/index.html
Copa Mundial de la FIFA 2010,2010/06/26,EEUU,Ghana,Ghana,Kevin Prince BOATENG,5,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061503/index.html
Copa Mundial de la FIFA 2010,2010/06/26,EEUU,Ghana,Ghana,Asamoah GYAN,93,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061503/index.html
Copa Mundial de la FIFA 2010,2010/06/28,Brasil,Chile,Brasil,JUAN,35,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061500/index.html
Copa Mundial de la FIFA 2010,2010/06/28,Brasil,Chile,Brasil,LUIS FABIANO,38,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061500/index.html
Copa Mundial de la FIFA 2010,2010/06/28,Brasil,Chile,Brasil,ROBINHO,59,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061500/index.html
Copa Mundial de la FIFA 2010,2010/06/27,Alemania,Inglaterra,Alemania,Miroslav KLOSE,20,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061501/index.html
Copa Mundial de la FIFA 2010,2010/06/27,Alemania,Inglaterra,Alemania,Lukas PODOLSKI,32,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061501/index.html
Copa Mundial de la FIFA 2010,2010/06/27,Alemania,Inglaterra,Alemania,Thomas MUELLER,67,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061501/index.html
Copa Mundial de la FIFA 2010,2010/06/27,Alemania,Inglaterra,Alemania,Thomas MUELLER,70,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061501/index.html
Copa Mundial de la FIFA 2010,2010/06/27,Alemania,Inglaterra,Inglaterra,Matt UPSON,37,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249717/match=300061501/index.html
Copa Mundial de la FIFA 2010,2010/07/11,Países Bajos,España,España,INIESTA,116,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249721/match=300061509/index.html
Copa Mundial de la FIFA 2010,2010/07/02,Países Bajos,Brasil,Países Bajos,Wesley SNEIJDER,53,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249718/match=300061507/index.html
Copa Mundial de la FIFA 2010,2010/07/02,Países Bajos,Brasil,Países Bajos,Wesley SNEIJDER,68,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249718/match=300061507/index.html
Copa Mundial de la FIFA 2010,2010/07/02,Países Bajos,Brasil,Brasil,ROBINHO,10,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249718/match=300061507/index.html
Copa Mundial de la FIFA 2010,2010/07/02,Uruguay,Ghana,Uruguay,Diego FORLAN,55,http://es.fifa.com/tournaments/archive/worldcup/southafrica2010/matches/round=249718/match=300061508/index.html
